ASV_ID;Domain;Supergroup;Division;Subdivision;Class;Order;Family;Genus;Species
03342a2207280162df8c2accace55e1f;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
7d10e6eeff778b52a42ae400188b8285;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
4438cd2a225ac6bc585ab06aca8111d3;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
a0a4203be7795c7e332299cbeda8857c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c02ec361065eca5bcbd124049730d564;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
3dce2656f9d1264b2e631755d43f0eac;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
0649ef53bd18574bf5290f0097ee98b0;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
13197c267b4ca44b33541267f2fc047d;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
affb8b083086066a4ef6b34c241e7a09;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
215691b1206dec9ea4096d348e346f6c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
7de12d43e844ad4a129cbb3ca702b670;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
44a1e239b592265dc04167be65e14a15;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
8e7b1bf658bf0d909d501bb02348d0f5;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
b04f66e58473de47a7d8f07cf51a310b;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
082dcf181ecb1927d4ae7cef46093a93;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
1db4d3c131b0d00eb9974990ffc02f19;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c58f4e8f16af6ba941cd8eac4b6a5746;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
208fddfa044f333ecc80908830de9227;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
0f2e693b1b83e270ca2d859058172d46;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
d9046b620ba5e5a1ac59c78319739856;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
b62c2127026dc0e5305b4e24175dea1d;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
b9ce793dc714d6380a9e76cbf7896fde;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
acc6fa9a0dd658a09e34451cfbd15641;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
d28a4bf5d5601e103d546bccb6f022d0;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
5bf61b0c851bdf74a946e8077d6d5819;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
d91cf83c5eec8cd6bfb30363d30dc64b;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
f7785820ee8fd8686a78c3e2f451a770;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
d33149b09749a20d6c83b7447633d062;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
8a123ea0996218b7c3573db4a293b721;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
99beb1d7edaa61ad4f0543c17dd7f0d4;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
08a5f3ef994719700104cf6662e6bb76;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
93368ac465280dba01d0400b6f7561cf;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
6d64df539531ce8364fafebbb4b65a2b;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c969ea2e8dd755017ffcaf236d274d38;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c46d3159f3770c2a22d2825bf086d208;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c6f735557c5ed9cbcddecffddaebcbc3;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
67871e8d178f6c1ac1f29fef8ed8276c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c14e5a482a720676570f86ea13647dc0;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c1e0740414b52be38e2501c1810b565f;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
d5102bc8baf55ef1717431674f8ceee0;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
19d27267fd6f249aa57bcdeb031f9c45;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
d9602058d15f1ef1da62abbb3d2ead2b;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
a2ada56485041fcff5af0d896f0dc855;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
a60be25df7c124a0762fd96bb2a94f18;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
f363b97655499dba1245deee8f8aa806;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
e8492aae48ed1a5dba463a2908a2c4f7;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
4ea3553ddb0d987c31ba8b0ce63ad87c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
e47d21c8a7908629f13963ba52207868;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
ddaa695735a7aced01b7f288c5f684f9;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
fefb108078ec9bf0876e3a65ca11b223;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
e2c0af5e62b9d52d20cd37916d9cf777;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
2c3d3ffe394347e36b3917769ab646a6;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
e06cc5af846321ee281468ee9497b8c1;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
2bfc26de5d9d6a8f981da9a24ede21f2;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
e238e22d479bb1b742d068022ac41285;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
46a5a27aae066d73ba52209ed57e7b61;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
7a1ed5645b1a414d2751093893bb1521;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
d960f9bcbec7c55882815267f1eb0f79;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
29bdc766ec0be58a27d8ebbce0f5293f;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
9c43f69d663298b39af658e260d25995;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
db4187ec31aacbb0012d3bab853c1eb5;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
5bcc12af49324c12f292a0ba7907dcd9;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
a5af2a4ec5e57e4b91cbf0522d85ff9e;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c43a3daba81585728e8a560cc57b3be0;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
529e1651207b28e815f2c23b22528447;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
ba1f181986f89402def7758c1c117d9a;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
bc2bf37ac4fbc7d389dba3f69f835b1c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
7dab97a136c29591ed1bc7ff16a9accd;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
ea409ea0b92785fc8390ba8f12169c3c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
9f2380f4bfa9f80c15cb61788c77b4fb;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
